country_code,country_name,region,forecast_year,horizon,predicted_enrollment,lower_bound,upper_bound,model_version,scenario
MZ,Mozambique,Other,2025,10,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2026,10,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2027,10,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2028,10,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2029,10,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2030,10,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2031,10,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2032,10,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2033,10,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2034,10,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2025,15,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2026,15,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2027,15,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2028,15,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2029,15,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2030,15,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2031,15,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2032,15,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2033,15,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2034,15,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2035,15,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2036,15,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2037,15,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2038,15,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2039,15,7613006,7003965,8222046,v1.2.0,baseline
MZ,Mozambique,Other,2025,5,7613006,7003965,8222046,v1.2.0,optimistic
MZ,Mozambique,Other,2026,5,7550142,6946131,8154154,v1.2.0,optimistic
MZ,Mozambique,Other,2027,5,7534234,6931495,8136972,v1.2.0,optimistic
MZ,Mozambique,Other,2028,5,7436164,6841271,8031057,v1.2.0,optimistic
MZ,Mozambique,Other,2029,5,7436164,6841271,8031057,v1.2.0,optimistic
MZ,Mozambique,Other,2025,10,7613006,7003965,8222046,v1.2.0,optimistic
MZ,Mozambique,Other,2026,10,7550142,6946131,8154154,v1.2.0,optimistic
MZ,Mozambique,Other,2027,10,7534234,6931495,8136972,v1.2.0,optimistic
MZ,Mozambique,Other,2028,10,7436164,6841271,8031057,v1.2.0,optimistic
MZ,Mozambique,Other,2029,10,7436164,6841271,8031057,v1.2.0,optimistic
MZ,Mozambique,Other,2030,10,7436164,6841271,8031057,v1.2.0,optimistic
MZ,Mozambique,Other,2031,10,7437750,6842730,8032770,v1.2.0,optimistic
MZ,Mozambique,Other,2032,10,7442627,6847217,8038037,v1.2.0,optimistic
MZ,Mozambique,Other,2033,10,7442627,6847217,8038037,v1.2.0,optimistic
MZ,Mozambique,Other,2034,10,7442627,6847217,8038037,v1.2.0,optimistic
MZ,Mozambique,Other,2025,15,7613006,7003965,8222046,v1.2.0,optimistic
MZ,Mozambique,Other,2026,15,7550142,6946131,8154154,v1.2.0,optimistic
MZ,Mozambique,Other,2027,15,7534234,6931495,8136972,v1.2.0,optimistic
MZ,Mozambique,Other,2028,15,7436164,6841271,8031057,v1.2.0,optimistic
MZ,Mozambique,Other,2029,15,7436164,6841271,8031057,v1.2.0,optimistic
MZ,Mozambique,Other,2030,15,7436164,6841271,8031057,v1.2.0,optimistic
MZ,Mozambique,Other,2031,15,7437750,6842730,8032770,v1.2.0,optimistic
MZ,Mozambique,Other,2032,15,7442627,6847217,8038037,v1.2.0,optimistic
MZ,Mozambique,Other,2033,15,7442627,6847217,8038037,v1.2.0,optimistic
MZ,Mozambique,Other,2034,15,7442627,6847217,8038037,v1.2.0,optimistic
MZ,Mozambique,Other,2035,15,7442627,6847217,8038037,v1.2.0,optimistic
MZ,Mozambique,Other,2036,15,7442627,6847217,8038037,v1.2.0,optimistic
MZ,Mozambique,Other,2037,15,7442627,6847217,8038037,v1.2.0,optimistic
MZ,Mozambique,Other,2038,15,7442627,6847217,8038037,v1.2.0,optimistic
MZ,Mozambique,Other,2039,15,7442627,6847217,8038037,v1.2.0,optimistic
MZ,Mozambique,Other,2025,5,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2026,5,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2027,5,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2028,5,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2029,5,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2025,10,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2026,10,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2027,10,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2028,10,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2029,10,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2030,10,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2031,10,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2032,10,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2033,10,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2034,10,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2025,15,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2026,15,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2027,15,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2028,15,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2029,15,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2030,15,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2031,15,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2032,15,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2033,15,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2034,15,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2035,15,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2036,15,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2037,15,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2038,15,7613006,7003965,8222046,v1.2.0,pessimistic
MZ,Mozambique,Other,2039,15,7613006,7003965,8222046,v1.2.0,pessimistic
NC,New Caledonia,Other,2025,5,63420,58346,68493,v1.2.0,baseline
NC,New Caledonia,Other,2026,5,66609,61280,71938,v1.2.0,baseline
NC,New Caledonia,Other,2027,5,66609,61280,71938,v1.2.0,baseline
NC,New Caledonia,Other,2028,5,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2029,5,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2025,10,63420,58346,68493,v1.2.0,baseline
NC,New Caledonia,Other,2026,10,66609,61280,71938,v1.2.0,baseline
NC,New Caledonia,Other,2027,10,66609,61280,71938,v1.2.0,baseline
NC,New Caledonia,Other,2028,10,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2029,10,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2030,10,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2031,10,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2032,10,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2033,10,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2034,10,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2025,15,63420,58346,68493,v1.2.0,baseline
NC,New Caledonia,Other,2026,15,66609,61280,71938,v1.2.0,baseline
NC,New Caledonia,Other,2027,15,66609,61280,71938,v1.2.0,baseline
NC,New Caledonia,Other,2028,15,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2029,15,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2030,15,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2031,15,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2032,15,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2033,15,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2034,15,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2035,15,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2036,15,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2037,15,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2038,15,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2039,15,78455,72179,84731,v1.2.0,baseline
NC,New Caledonia,Other,2025,5,63420,58346,68493,v1.2.0,optimistic
NC,New Caledonia,Other,2026,5,66609,61280,71938,v1.2.0,optimistic
NC,New Caledonia,Other,2027,5,66609,61280,71938,v1.2.0,optimistic
NC,New Caledonia,Other,2028,5,78455,72179,84731,v1.2.0,optimistic
NC,New Caledonia,Other,2029,5,78455,72179,84731,v1.2.0,optimistic
NC,New Caledonia,Other,2025,10,63420,58346,68493,v1.2.0,optimistic
NC,New Caledonia,Other,2026,10,66609,61280,71938,v1.2.0,optimistic
NC,New Caledonia,Other,2027,10,66609,61280,71938,v1.2.0,optimistic
NC,New Caledonia,Other,2028,10,78455,72179,84731,v1.2.0,optimistic
NC,New Caledonia,Other,2029,10,78455,72179,84731,v1.2.0,optimistic
NC,New Caledonia,Other,2030,10,78455,72179,84731,v1.2.0,optimistic
NC,New Caledonia,Other,2031,10,77895,71663,84126,v1.2.0,optimistic
NC,New Caledonia,Other,2032,10,77895,71663,84126,v1.2.0,optimistic
NC,New Caledonia,Other,2033,10,77895,71663,84126,v1.2.0,optimistic
NC,New Caledonia,Other,2034,10,77895,71663,84126,v1.2.0,optimistic
NC,New Caledonia,Other,2025,15,63420,58346,68493,v1.2.0,optimistic
NC,New Caledonia,Other,2026,15,66609,61280,71938,v1.2.0,optimistic
NC,New Caledonia,Other,2027,15,66609,61280,71938,v1.2.0,optimistic
NC,New Caledonia,Other,2028,15,78455,72179,84731,v1.2.0,optimistic
NC,New Caledonia,Other,2029,15,78455,72179,84731,v1.2.0,optimistic
NC,New Caledonia,Other,2030,15,78455,72179,84731,v1.2.0,optimistic
NC,New Caledonia,Other,2031,15,77895,71663,84126,v1.2.0,optimistic
NC,New Caledonia,Other,2032,15,77895,71663,84126,v1.2.0,optimistic
NC,New Caledonia,Other,2033,15,77895,71663,84126,v1.2.0,optimistic
NC,New Caledonia,Other,2034,15,77895,71663,84126,v1.2.0,optimistic
NC,New Caledonia,Other,2035,15,77895,71663,84126,v1.2.0,optimistic
NC,New Caledonia,Other,2036,15,74965,68968,80962,v1.2.0,optimistic
NC,New Caledonia,Other,2037,15,74965,68968,80962,v1.2.0,optimistic
NC,New Caledonia,Other,2038,15,74965,68968,80962,v1.2.0,optimistic
NC,New Caledonia,Other,2039,15,74965,68968,80962,v1.2.0,optimistic
NC,New Caledonia,Other,2025,5,63420,58346,68493,v1.2.0,pessimistic
NC,New Caledonia,Other,2026,5,66609,61280,71938,v1.2.0,pessimistic
NC,New Caledonia,Other,2027,5,66609,61280,71938,v1.2.0,pessimistic
NC,New Caledonia,Other,2028,5,78455,72179,84731,v1.2.0,pessimistic
NC,New Caledonia,Other,2029,5,78455,72179,84731,v1.2.0,pessimistic
NC,New Caledonia,Other,2025,10,63420,58346,68493,v1.2.0,pessimistic
NC,New Caledonia,Other,2026,10,66609,61280,71938,v1.2.0,pessimistic
NC,New Caledonia,Other,2027,10,66609,61280,71938,v1.2.0,pessimistic
NC,New Caledonia,Other,2028,10,78455,72179,84731,v1.2.0,pessimistic
NC,New Caledonia,Other,2029,10,78455,72179,84731,v1.2.0,pessimistic
NC,New Caledonia,Other,2030,10,78455,72179,84731,v1.2.0,pessimistic
NC,New Caledonia,Other,2031,10,78455,72179,84731,v1.2.0,pessimistic
NC,New Caledonia,Other,2032,10,78455,72179,84731,v1.2.0,pessimistic
NC,New Caledonia,Other,2033,10,78455,72179,84731,v1.2.0,pessimistic
NC,New Caledonia,Other,2034,10,78455,72179,84731,v1.2.0,pessimistic
NC,New Caledonia,Other,2025,15,63420,58346,68493,v1.2.0,pessimistic
NC,New Caledonia,Other,2026,15,66609,61280,71938,v1.2.0,pessimistic
NC,New Caledonia,Other,2027,15,66609,61280,71938,v1.2.0,pessimistic
NC,New Caledonia,Other,2028,15,78455,72179,84731,v1.2.0,pessimistic
NC,New Caledonia,Other,2029,15,78455,72179,84731,v1.2.0,pessimistic
NC,New Caledonia,Other,2030,15,78455,72179,84731,v1.2.0,pessimistic
NC,New Caledonia,Other,2031,15,78455,72179,84731,v1.2.0,pessimistic
NC,New Caledonia,Other,2032,15,78455,72179,84731,v1.2.0,pessimistic
NC,New Caledonia,Other,2033,15,78455,72179,84731,v1.2.0,pessimistic
NC,New Caledonia,Other,2034,15,78455,72179,84731,v1.2.0,pessimistic
NC,New Caledonia,Other,2035,15,78455,72179,84731,v1.2.0,pessimistic
NC,New Caledonia,Other,2036,15,78455,72179,84731,v1.2.0,pessimistic
NC,New Caledonia,Other,2037,15,88788,81685,95892,v1.2.0,pessimistic
NC,New Caledonia,Other,2038,15,88788,81685,95892,v1.2.0,pessimistic
NC,New Caledonia,Other,2039,15,88788,81685,95892,v1.2.0,pessimistic
NE,Niger,Other,2025,5,4565632,4200381,4930883,v1.2.0,baseline
NE,Niger,Other,2026,5,4744167,4364634,5123700,v1.2.0,baseline
NE,Niger,Other,2027,5,5329289,4902946,5755632,v1.2.0,baseline
NE,Niger,Other,2028,5,5524947,5082951,5966943,v1.2.0,baseline
NE,Niger,Other,2029,5,5665347,5212119,6118575,v1.2.0,baseline
NE,Niger,Other,2025,10,4565632,4200381,4930883,v1.2.0,baseline
NE,Niger,Other,2026,10,4744167,4364634,5123700,v1.2.0,baseline
NE,Niger,Other,2027,10,5329289,4902946,5755632,v1.2.0,baseline
NE,Niger,Other,2028,10,5524947,5082951,5966943,v1.2.0,baseline
NE,Niger,Other,2029,10,5665347,5212119,6118575,v1.2.0,baseline
NE,Niger,Other,2030,10,5942416,5467023,6417809,v1.2.0,baseline
NE,Niger,Other,2031,10,5942416,5467023,6417809,v1.2.0,baseline
NE,Niger,Other,2032,10,5965202,5487986,6442418,v1.2.0,baseline
NE,Niger,Other,2033,10,5965202,5487986,6442418,v1.2.0,baseline
NE,Niger,Other,2034,10,5965202,5487986,6442418,v1.2.0,baseline
NE,Niger,Other,2025,15,4565632,4200381,4930883,v1.2.0,baseline
NE,Niger,Other,2026,15,4744167,4364634,5123700,v1.2.0,baseline
NE,Niger,Other,2027,15,5329289,4902946,5755632,v1.2.0,baseline
NE,Niger,Other,2028,15,5524947,5082951,5966943,v1.2.0,baseline
NE,Niger,Other,2029,15,5665347,5212119,6118575,v1.2.0,baseline
NE,Niger,Other,2030,15,5942416,5467023,6417809,v1.2.0,baseline
NE,Niger,Other,2031,15,5942416,5467023,6417809,v1.2.0,baseline
NE,Niger,Other,2032,15,5965202,5487986,6442418,v1.2.0,baseline
NE,Niger,Other,2033,15,5965202,5487986,6442418,v1.2.0,baseline
NE,Niger,Other,2034,15,5965202,5487986,6442418,v1.2.0,baseline
NE,Niger,Other,2035,15,5965202,5487986,6442418,v1.2.0,baseline
NE,Niger,Other,2036,15,5965202,5487986,6442418,v1.2.0,baseline
NE,Niger,Other,2037,15,5965202,5487986,6442418,v1.2.0,baseline
NE,Niger,Other,2038,15,5965202,5487986,6442418,v1.2.0,baseline
NE,Niger,Other,2039,15,5965202,5487986,6442418,v1.2.0,baseline
NE,Niger,Other,2025,5,4552621,4188411,4916831,v1.2.0,optimistic
NE,Niger,Other,2026,5,4736033,4357150,5114916,v1.2.0,optimistic
NE,Niger,Other,2027,5,5321155,4895463,5746847,v1.2.0,optimistic
NE,Niger,Other,2028,5,5516813,5075468,5958158,v1.2.0,optimistic
NE,Niger,Other,2029,5,5657213,5204636,6109790,v1.2.0,optimistic
NE,Niger,Other,2025,10,4552621,4188411,4916831,v1.2.0,optimistic
NE,Niger,Other,2026,10,4736033,4357150,5114916,v1.2.0,optimistic
NE,Niger,Other,2027,10,5321155,4895463,5746847,v1.2.0,optimistic
NE,Niger,Other,2028,10,5516813,5075468,5958158,v1.2.0,optimistic
NE,Niger,Other,2029,10,5657213,5204636,6109790,v1.2.0,optimistic
NE,Niger,Other,2030,10,5934283,5459540,6409026,v1.2.0,optimistic
NE,Niger,Other,2031,10,5934283,5459540,6409026,v1.2.0,optimistic
NE,Niger,Other,2032,10,5957069,5480503,6433635,v1.2.0,optimistic
NE,Niger,Other,2033,10,5957069,5480503,6433635,v1.2.0,optimistic
NE,Niger,Other,2034,10,5957069,5480503,6433635,v1.2.0,optimistic
NE,Niger,Other,2025,15,4552621,4188411,4916831,v1.2.0,optimistic
NE,Niger,Other,2026,15,4736033,4357150,5114916,v1.2.0,optimistic
NE,Niger,Other,2027,15,5321155,4895463,5746847,v1.2.0,optimistic
NE,Niger,Other,2028,15,5516813,5075468,5958158,v1.2.0,optimistic
NE,Niger,Other,2029,15,5657213,5204636,6109790,v1.2.0,optimistic
NE,Niger,Other,2030,15,5934283,5459540,6409026,v1.2.0,optimistic
NE,Niger,Other,2031,15,5934283,5459540,6409026,v1.2.0,optimistic
NE,Niger,Other,2032,15,5957069,5480503,6433635,v1.2.0,optimistic
NE,Niger,Other,2033,15,5957069,5480503,6433635,v1.2.0,optimistic
NE,Niger,Other,2034,15,5957069,5480503,6433635,v1.2.0,optimistic
NE,Niger,Other,2035,15,5957069,5480503,6433635,v1.2.0,optimistic
NE,Niger,Other,2036,15,5957069,5480503,6433635,v1.2.0,optimistic
NE,Niger,Other,2037,15,5957069,5480503,6433635,v1.2.0,optimistic
NE,Niger,Other,2038,15,5957069,5480503,6433635,v1.2.0,optimistic
NE,Niger,Other,2039,15,5930366,5455937,6404795,v1.2.0,optimistic
NE,Niger,Other,2025,5,4564046,4198922,4929170,v1.2.0,pessimistic
NE,Niger,Other,2026,5,4742581,4363175,5121987,v1.2.0,pessimistic
NE,Niger,Other,2027,5,5327703,4901487,5753919,v1.2.0,pessimistic
NE,Niger,Other,2028,5,5523361,5081492,5965230,v1.2.0,pessimistic
NE,Niger,Other,2029,5,5616366,5167057,6065676,v1.2.0,pessimistic
NE,Niger,Other,2025,10,4564046,4198922,4929170,v1.2.0,pessimistic
NE,Niger,Other,2026,10,4742581,4363175,5121987,v1.2.0,pessimistic
NE,Niger,Other,2027,10,5327703,4901487,5753919,v1.2.0,pessimistic
NE,Niger,Other,2028,10,5523361,5081492,5965230,v1.2.0,pessimistic
NE,Niger,Other,2029,10,5616366,5167057,6065676,v1.2.0,pessimistic
NE,Niger,Other,2030,10,5818616,5353126,6284105,v1.2.0,pessimistic
NE,Niger,Other,2031,10,5893436,5421961,6364910,v1.2.0,pessimistic
NE,Niger,Other,2032,10,5979084,5500758,6457411,v1.2.0,pessimistic
NE,Niger,Other,2033,10,5979084,5500758,6457411,v1.2.0,pessimistic
NE,Niger,Other,2034,10,5979084,5500758,6457411,v1.2.0,pessimistic
NE,Niger,Other,2025,15,4564046,4198922,4929170,v1.2.0,pessimistic
NE,Niger,Other,2026,15,4742581,4363175,5121987,v1.2.0,pessimistic
NE,Niger,Other,2027,15,5327703,4901487,5753919,v1.2.0,pessimistic
NE,Niger,Other,2028,15,5523361,5081492,5965230,v1.2.0,pessimistic
NE,Niger,Other,2029,15,5616366,5167057,6065676,v1.2.0,pessimistic
NE,Niger,Other,2030,15,5818616,5353126,6284105,v1.2.0,pessimistic
NE,Niger,Other,2031,15,5893436,5421961,6364910,v1.2.0,pessimistic
NE,Niger,Other,2032,15,5979084,5500758,6457411,v1.2.0,pessimistic
NE,Niger,Other,2033,15,5979084,5500758,6457411,v1.2.0,pessimistic
NE,Niger,Other,2034,15,5979084,5500758,6457411,v1.2.0,pessimistic
NE,Niger,Other,2035,15,5979084,5500758,6457411,v1.2.0,pessimistic
NE,Niger,Other,2036,15,5979084,5500758,6457411,v1.2.0,pessimistic
NE,Niger,Other,2037,15,5979084,5500758,6457411,v1.2.0,pessimistic
NE,Niger,Other,2038,15,5979084,5500758,6457411,v1.2.0,pessimistic
NE,Niger,Other,2039,15,5979084,5500758,6457411,v1.2.0,pessimistic
NG,Nigeria,Other,2025,5,53537156,49254184,57820128,v1.2.0,baseline
NG,Nigeria,Other,2026,5,53769140,49467609,58070671,v1.2.0,baseline
NG,Nigeria,Other,2027,5,54884924,50494130,59275718,v1.2.0,baseline
NG,Nigeria,Other,2028,5,55060980,50656102,59465858,v1.2.0,baseline
NG,Nigeria,Other,2029,5,55980196,51501780,60458612,v1.2.0,baseline
NG,Nigeria,Other,2025,10,53537156,49254184,57820128,v1.2.0,baseline
NG,Nigeria,Other,2026,10,53769140,49467609,58070671,v1.2.0,baseline
NG,Nigeria,Other,2027,10,54884924,50494130,59275718,v1.2.0,baseline
NG,Nigeria,Other,2028,10,55060980,50656102,59465858,v1.2.0,baseline
NG,Nigeria,Other,2029,10,55980196,51501780,60458612,v1.2.0,baseline
NG,Nigeria,Other,2030,10,57486960,52888003,62085917,v1.2.0,baseline
NG,Nigeria,Other,2031,10,57486960,52888003,62085917,v1.2.0,baseline
NG,Nigeria,Other,2032,10,57486960,52888003,62085917,v1.2.0,baseline
NG,Nigeria,Other,2033,10,57486960,52888003,62085917,v1.2.0,baseline
NG,Nigeria,Other,2034,10,57486960,52888003,62085917,v1.2.0,baseline
NG,Nigeria,Other,2025,15,53537156,49254184,57820128,v1.2.0,baseline
NG,Nigeria,Other,2026,15,53769140,49467609,58070671,v1.2.0,baseline
NG,Nigeria,Other,2027,15,54884924,50494130,59275718,v1.2.0,baseline
NG,Nigeria,Other,2028,15,55060980,50656102,59465858,v1.2.0,baseline
NG,Nigeria,Other,2029,15,55980196,51501780,60458612,v1.2.0,baseline
NG,Nigeria,Other,2030,15,57486960,52888003,62085917,v1.2.0,baseline
NG,Nigeria,Other,2031,15,57486960,52888003,62085917,v1.2.0,baseline
NG,Nigeria,Other,2032,15,57486960,52888003,62085917,v1.2.0,baseline
NG,Nigeria,Other,2033,15,57486960,52888003,62085917,v1.2.0,baseline
NG,Nigeria,Other,2034,15,57486960,52888003,62085917,v1.2.0,baseline
NG,Nigeria,Other,2035,15,57486960,52888003,62085917,v1.2.0,baseline
NG,Nigeria,Other,2036,15,57486960,52888003,62085917,v1.2.0,baseline
NG,Nigeria,Other,2037,15,57486960,52888003,62085917,v1.2.0,baseline
NG,Nigeria,Other,2038,15,57486960,52888003,62085917,v1.2.0,baseline
NG,Nigeria,Other,2039,15,57486960,52888003,62085917,v1.2.0,baseline
NG,Nigeria,Other,2025,5,53537156,49254184,57820128,v1.2.0,optimistic
NG,Nigeria,Other,2026,5,53950032,49634029,58266035,v1.2.0,optimistic
NG,Nigeria,Other,2027,5,55020032,50618429,59421635,v1.2.0,optimistic
NG,Nigeria,Other,2028,5,54577688,50211473,58943903,v1.2.0,optimistic
NG,Nigeria,Other,2029,5,55496904,51057152,59936656,v1.2.0,optimistic
NG,Nigeria,Other,2025,10,53537156,49254184,57820128,v1.2.0,optimistic
NG,Nigeria,Other,2026,10,53950032,49634029,58266035,v1.2.0,optimistic
NG,Nigeria,Other,2027,10,55020032,50618429,59421635,v1.2.0,optimistic
NG,Nigeria,Other,2028,10,54577688,50211473,58943903,v1.2.0,optimistic
NG,Nigeria,Other,2029,10,55496904,51057152,59936656,v1.2.0,optimistic
NG,Nigeria,Other,2030,10,57003668,52443375,61563961,v1.2.0,optimistic
NG,Nigeria,Other,2031,10,57003668,52443375,61563961,v1.2.0,optimistic
NG,Nigeria,Other,2032,10,57003668,52443375,61563961,v1.2.0,optimistic
NG,Nigeria,Other,2033,10,56940184,52384969,61495399,v1.2.0,optimistic
NG,Nigeria,Other,2034,10,56940184,52384969,61495399,v1.2.0,optimistic
NG,Nigeria,Other,2025,15,53537156,49254184,57820128,v1.2.0,optimistic
NG,Nigeria,Other,2026,15,53950032,49634029,58266035,v1.2.0,optimistic
NG,Nigeria,Other,2027,15,55020032,50618429,59421635,v1.2.0,optimistic
NG,Nigeria,Other,2028,15,54577688,50211473,58943903,v1.2.0,optimistic
NG,Nigeria,Other,2029,15,55496904,51057152,59936656,v1.2.0,optimistic
NG,Nigeria,Other,2030,15,57003668,52443375,61563961,v1.2.0,optimistic
NG,Nigeria,Other,2031,15,57003668,52443375,61563961,v1.2.0,optimistic
NG,Nigeria,Other,2032,15,57003668,52443375,61563961,v1.2.0,optimistic
NG,Nigeria,Other,2033,15,56940184,52384969,61495399,v1.2.0,optimistic
NG,Nigeria,Other,2034,15,56940184,52384969,61495399,v1.2.0,optimistic
NG,Nigeria,Other,2035,15,56940184,52384969,61495399,v1.2.0,optimistic
NG,Nigeria,Other,2036,15,56940184,52384969,61495399,v1.2.0,optimistic
NG,Nigeria,Other,2037,15,56940184,52384969,61495399,v1.2.0,optimistic
